SourceName,DatasetName,Description,layerName,layerParameter,Statistic,Levels,inputFile,outputFile,outputFileName,variableOfInterest,OrigLocation,MetadataLocation,StartDate,EndDate,DatabaseStore,Units,Blank
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height,Planetary Boundary Layer Height,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/hpbl.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/hpbl.mon.ltm.csv,hpbl.mon.ltm.csv,hpbl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/hpbl.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/hpbl.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_hpbl_mon_ltm,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height,Planetary Boundary Layer Height,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/hpbl.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/hpbl.mon.mean.csv,hpbl.mon.mean.csv,hpbl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/hpbl.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/hpbl.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_hpbl_mon_mean,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Planetary Boundary Layer Height,Planetary Boundary Layer Height,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/hpbl.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/hpbl.mon.ltm.csv,hpbl.mon.ltm.csv,hpbl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/hpbl.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/hpbl.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_hpbl_mon_ltm,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Ice Concentration|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Ice Concentration,Ice Concentration,Monthly Means,Surface,Monthlies/gaussian/monolevel/icec.mon.mean.nc,Monthlies/gaussian/monolevel/icec.mon.mean.csv,icec.mon.mean.csv,icec,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/icec.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/icec.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_icec_mon_mean,frac.,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Ice Concentration|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Ice Concentration,Ice Concentration,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/icec.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/icec.mon.ltm.csv,icec.mon.ltm.csv,icec,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/icec.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/icec.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_icec_mon_ltm,frac.,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness,ice thickness,Monthly Means,Surface,Monthlies/gaussian/monolevel/icet.mon.mean.nc,Monthlies/gaussian/monolevel/icet.mon.mean.csv,icet.mon.mean.csv,icet,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/icet.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/icet.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_icet_mon_mean,,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness,ice thickness,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/icet.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/icet.mon.ltm.csv,icet.mon.ltm.csv,icet,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/icet.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/icet.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_icet_mon_ltm,,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness,ice thickness,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/icet.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/icet.mon.mean.csv,icet.mon.mean.csv,icet,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/icet.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/icet.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_icet_mon_mean,,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|ice thickness,ice thickness,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/icet.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/icet.mon.ltm.csv,icet.mon.ltm.csv,icet,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/icet.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/icet.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_icet_mon_ltm,,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux,Latent Heat Net Flux,Monthly Means,Surface,Monthlies/gaussian/monolevel/lhtfl.mon.mean.nc,Monthlies/gaussian/monolevel/lhtfl.mon.mean.csv,lhtfl.mon.mean.csv,lhtfl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/lhtfl.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/lhtfl.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_lhtfl_mon_mean,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux,Latent Heat Net Flux,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/lhtfl.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/lhtfl.mon.ltm.csv,lhtfl.mon.ltm.csv,lhtfl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/lhtfl.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/lhtfl.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_lhtfl_mon_ltm,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux,Latent Heat Net Flux,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/lhtfl.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/lhtfl.mon.mean.csv,lhtfl.mon.mean.csv,lhtfl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_lhtfl_mon_mean,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Latent Heat Net Flux,Latent Heat Net Flux,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.ltm.csv,lhtfl.mon.ltm.csv,lhtfl,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/lhtfl.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_lhtfl_mon_ltm,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate,Potential Evaporation Rate,Monthly Means,Surface,Monthlies/gaussian/monolevel/pevpr.mon.mean.nc,Monthlies/gaussian/monolevel/pevpr.mon.mean.csv,pevpr.mon.mean.csv,pevpr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/pevpr.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/pevpr.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_pevpr_mon_mean,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate,Potential Evaporation Rate,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/pevpr.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/pevpr.mon.ltm.csv,pevpr.mon.ltm.csv,pevpr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/pevpr.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/pevpr.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_pevpr_mon_ltm,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate,Potential Evaporation Rate,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/pevpr.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/pevpr.mon.mean.csv,pevpr.mon.mean.csv,pevpr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/pevpr.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/pevpr.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_pevpr_mon_mean,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Potential Evaporation Rate,Potential Evaporation Rate,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/pevpr.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/pevpr.mon.ltm.csv,pevpr.mon.ltm.csv,pevpr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/pevpr.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/pevpr.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_pevpr_mon_ltm,W/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content|Monthly Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Means,Entire Atmosphere Considered As a Single Layer,Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.mean.nc,Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.mean.csv,pr_wtr.eatm.mon.mean.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_pr_wtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content|Monthly Long Term Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Long Term Means,Entire Atmosphere Considered As a Single Layer,Derived/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.ltm.csv,pr_wtr.eatm.mon.ltm.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/pr_wtr.eatm.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_pr_wtr_eatm_mon_ltm,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content|Monthly Ensemble Spreads (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Ensemble Spreads,Entire Atmosphere Considered As a Single Layer,Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.mean.csv,pr_wtr.eatm.mon.mean.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_pr_wtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content|Monthly Long Term Mean Ensemble Spreads (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Long Term Mean Ensemble Spreads,Entire Atmosphere Considered As a Single Layer,Derived/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.ltm.csv,pr_wtr.eatm.mon.ltm.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/pr_wtr.eatm.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_pr_wtr_eatm_mon_ltm,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate,Precipitation Rate,Monthly Means,Surface,Monthlies/gaussian/monolevel/prate.mon.mean.nc,Monthlies/gaussian/monolevel/prate.mon.mean.csv,prate.mon.mean.csv,prate,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/prate.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/prate.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_prate_mon_mean,kg/m^2/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate,Precipitation Rate,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/prate.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/prate.mon.ltm.csv,prate.mon.ltm.csv,prate,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/prate.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/prate.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_prate_mon_ltm,kg/m^2/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate,Precipitation Rate,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/prate.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/prate.mon.mean.csv,prate.mon.mean.csv,prate,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/prate.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/prate.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_prate_mon_mean,kg/m^2/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Precipitation Rate,Precipitation Rate,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/prate.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/prate.mon.ltm.csv,prate.mon.ltm.csv,prate,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/prate.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/prate.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_prate_mon_ltm,kg/m^2/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure,Surface Pressure,Monthly Means,Surface,Monthlies/gaussian/monolevel/press.sfc.mon.mean.nc,Monthlies/gaussian/monolevel/press.sfc.mon.mean.csv,press.sfc.mon.mean.csv,press,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/press.sfc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/press.sfc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_press_sfc_mon_mean,Pascal,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure,Surface Pressure,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/press.sfc.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/press.sfc.mon.ltm.csv,press.sfc.mon.ltm.csv,press,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/press.sfc.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/press.sfc.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_press_sfc_mon_ltm,Pascal,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure,Surface Pressure,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/press.sfc.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/press.sfc.mon.mean.csv,press.sfc.mon.mean.csv,press,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_press_sfc_mon_mean,Pascal,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Surface Pressure,Surface Pressure,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.ltm.csv,press.sfc.mon.ltm.csv,press,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/press.sfc.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_press_sfc_mon_ltm,Pascal,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Water Runoff|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Water Runoff,Water Runoff,Monthly Means,Surface,Monthlies/gaussian/monolevel/runoff.mon.mean.nc,Monthlies/gaussian/monolevel/runoff.mon.mean.csv,runoff.mon.mean.csv,runoff,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/runoff.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/runoff.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_runoff_mon_mean,kg/m^2,
